无锡,马鞍山,3,170.133,0.0176332633881
绵阳,济南,2,1272.157,0.00157213299931
沈阳,渭南,11,1464.166,0.00751280933992
张家口,通化,1,929.458,0.00107589584468
宁波,香港,7,1122.038,0.00623864788893
海口,湛江,5,137.57,0.0363451333866
绵阳,拉萨,1,1317.869,0.000758800760925
福州,泰安,3,1148.798,0.00261142515917
迪庆州,南平,6,1830.96,0.00327696945864
大连,甘孜州,3,2048.236,0.0014646749691
长治,济南,3,353.722,0.00848123667739
厦门,湛江,11,871.234,0.012625769885
邢台,海口,1,1940.826,0.000515244540211
苏州,大理州,29,2087.814,0.0138901262277
昭通,大理州,1,394.368,0.00253570269393
茂名,三亚,2,407.238,0.00491113304751
唐山,澳门,2,1990.932,0.00100455465079
清远,广州,96,69.923,1.37293880411
益阳,邢台,1,965.322,0.0010359237643
大连,梅州,1,1709.627,0.000584922910085
吴忠,海西州,1,783.784,0.001275861717
吉林市,秦皇岛,6,723.128,0.00829728623425
沈阳,宁德,3,1723.792,0.00174034918366
阿勒泰地区,北海,3,3483.3,0.000861252260787
荆州,湘西州,7,325.075,0.021533492271
北京,巢湖,5,935.933,0.00534226274744
邵阳,承德,1,1642.084,0.000608982244514
武汉,萍乡,6,330.443,0.0181574431899
日照,雅安,1,1656.254,0.000603772126739
宜春,德阳,1,1036.489,0.00096479557429
上海,大同,20,1232.912,0.0162217579195
佛山,安阳,1,1460.248,0.000684815182079
厦门,来宾,2,905.117,0.00220965908275
长沙,南阳,1,535.737,0.00186658752336
呼和浩特,香港,1,2076.881,0.000481491236137
金华,嘉兴,25,214.534,0.116531645334
广州,丹东,3,2158.746,0.00138969568444
钦州,桂林,2,401.817,0.00497739020499
西安,上饶,36,1072.476,0.0335671847202
锦州,凉山州,1,2265.486,0.000441406391388
苏州,宣城,11,182.583,0.0602465727916
漳州,衢州,2,508.415,0.00393379424289
松原,白山,2,377.927,0.00529202729628
大连,通化,5,482.035,0.0103726907797
晋中,安阳,3,227.326,0.0131969066451
运城,九江,4,755.36,0.00529548824402
贺州,迪庆州,4,1242.357,0.00321968645083
大同,新乡,1,537.849,0.0018592578958
南京,湖州,16,184.085,0.0869163701551
铁岭,安顺,1,2422.95,0.000412720031367
盘锦,宣城,1,1172.764,0.000852686474005
大连,陇南,2,1616.556,0.00123719809274
茂名,广州,9,293.152,0.0307007968562
杭州,肇庆,9,1109.133,0.00811444614848
兴安盟,吴忠,1,1584.728,0.000631023115639
商丘,淮安,1,326.03,0.00306720240469
大庆,通化,1,546.009,0.00183147164241
西宁,海西州,26,401.72,0.0647216967042
厦门,红河州,2,1502.247,0.00133133898753
昆明,贵阳,4,437.158,0.00915000983626
重庆,保山,3,877.846,0.00341745590912
杭州,秦皇岛,8,1079.71,0.0074093969677
济南,佛山,6,1564.575,0.00383490724318
佳木斯,北海,1,3405.309,0.000293659107
成都,九江,15,1152.396,0.0130163589599
孝感,广州,2,871.395,0.00229517038771
上海,泰安,48,684.017,0.0701736945134
北京,黔南州,27,1729.437,0.01561201709
莆田,毕节地区,1,1388.686,0.000720105192967
西安,沈阳,37,1518.017,0.0243739035861
连云港,柳州,2,1481.787,0.00134972165365
秦皇岛,厦门,4,1726.296,0.00231709973261
日照,呼伦贝尔,1,1534.279,0.000651771939784
大同,济南,5,501.911,0.00996192552066
大同,吕梁,1,342.877,0.00291649775284
云浮,张家界,2,706.357,0.00283142943299
潍坊,无锡,4,582.775,0.00686371241045
朝阳,保定,1,516.03,0.00193787182916
海西州,张掖,2,323.738,0.006177835163
淮安,大理州,3,2017.404,0.0014870596073
温州,张家界,4,1005.592,0.00397775638629
忻州,哈尔滨,6,1405.875,0.00426780474793
深圳,莆田,3,606.804,0.00494393576839
中山,清远,2,134.187,0.0149045734684
南通,日喀则地区,1,3061.169,0.000326672588152
天津,锦州,14,401.406,0.0348774059182
包头,伊犁州,1,2367.095,0.000422458752184
丽水,北海,1,1338.194,0.000747275806049
泉州,枣庄,1,1110.071,0.000900843279394
厦门,巴彦淖尔,1,2066.62,0.000483881894107
南昌,巴中,1,946.446,0.00105658431649
哈尔滨,西宁,1,2306.166,0.000433620129687
玉溪,楚雄州,4,135.548,0.0295098415322
葫芦岛,通化,6,439.455,0.0136532750794
金华,乌鲁木齐,2,3277.792,0.000610166844022
温州,宁德,14,188.047,0.0744494727382
上海,鞍山,8,1107.076,0.00722624282344
吉安,萍乡,4,126.288,0.0316736348663
徐州,北海,1,1629.363,0.000613736779343
深圳,仙桃,5,864.833,0.00578146301078
泸州,西安,3,685.183,0.0043783923419
商丘,漳州,1,1121.83,0.000891400657854
德宏州,德宏州,3,0.0,0
景德镇,南昌,6,143.248,0.0418854015414
珠海,开封,1,1398.612,0.000714994580341
长春,伊犁州,1,3487.061,0.000286774449888
沈阳,北海,8,2630.545,0.00304119488547
乌海,银川,4,142.096,0.02814998311
郑州,南宁,4,1428.435,0.00280026742554
安康,泉州,1,1273.378,0.000785312766516
温州,崇左,1,1478.637,0.000676298510047
齐齐哈尔,广州,1,2860.15,0.000349632012307
泰州,商洛,1,942.91,0.00106054660572
凉山州,莆田,2,1693.546,0.00118095404554
重庆,杭州,27,1322.566,0.0204148602036
镇江,宣城,2,154.603,0.0129363595791
阜新,肇庆,2,2274.251,0.000879410408086
大兴安岭地区,香港,1,3415.986,0.000292741246598
淮安,上饶,5,582.255,0.00858730281406
哈尔滨,林芝地区,1,3328.118,0.000300470115543
安庆,锦州,1,1235.188,0.000809593357448
渭南,南京,18,906.343,0.0198600309154
济源,洛阳,6,50.02,0.119952019192
南充,九江,2,958.611,0.00208635202392
南充,林芝地区,1,1137.108,0.000879423942141
铜陵,丽江,1,1770.644,0.000564766265833
湘西州,宜昌,6,308.612,0.0194418881962
呼和浩特,三亚,3,2520.838,0.0011900804415
太原,酒泉,10,1233.96,0.00810399040488
钦州,湛江,1,195.62,0.00511195174318
绍兴,成都,7,1587.914,0.00440829919001
巴中,保山,1,1054.963,0.000947900542483
梅州,延边,2,2405.018,0.000831594607608
贵阳,阿坝州,5,730.728,0.00684249132372
益阳,芜湖,1,657.359,0.00152123877516
淄博,桂林,3,1483.216,0.00202263190257
杭州,成都,108,1549.043,0.06972046612
张家口,厦门,1,1841.321,0.000543088358847
深圳,海北州,7,2042.136,0.0034277834581
鞍山,宁德,1,1641.078,0.000609355557749
沧州,九江,1,958.204,0.00104361910407
中山,六盘水,3,977.223,0.003069923651
铁岭,遵义,1,2232.766,0.000447874967641
惠州,温州,1,832.77,0.00120081174874
运城,秦皇岛,2,934.671,0.00213979036474
红河州,嘉兴,2,1906.387,0.0010491049299
郑州,保山,1,1757.192,0.00056908977505
塔城地区,石河子,1,362.716,0.00275697791109
兰州,安康,1,607.609,0.00164579524003
呼和浩特,秦皇岛,2,680.464,0.00293917091867
晋城,长治,5,81.393,0.0614303441328
保定,保定,75,0.0,0
杭州,张掖,16,2046.002,0.00782012920808
中山,张家界,3,789.375,0.00380047505938
深圳,榆林,2,1798.378,0.00111211324872
大同,阿拉善盟,1,667.5,0.00149812734082
吕梁,保定,1,409.566,0.00244160892262
鄂尔多斯,海北州,1,855.896,0.00116836625011
保定,安顺,2,1668.328,0.00119880503114
成都,神农架林区,1,619.98,0.00161295525662
郑州,巴音郭楞,3,2732.313,0.00109797084009
成都,宝鸡,7,502.931,0.0139184102789
许昌,合肥,1,401.846,0.00248851550096
襄阳,襄阳,14,0.0,0
淮南,大理州,2,1803.89,0.00110871505469
杭州,南通,11,205.118,0.0536276679765
商丘,神农架林区,1,575.757,0.00173684384211
青岛,安庆,2,692.537,0.00288793234152
广州,锦州,12,2134.488,0.00562195711571
四平,阿坝州,1,2312.72,0.000432391296828
临沂,巴音郭楞,1,3098.386,0.000322748682701
成都,哈密地区,1,1646.654,0.000607292120871
青岛,安康,1,1107.895,0.000902612612206
泉州,三明,2,180.236,0.011096562285
无锡,兰州,3,1601.941,0.00187272814667
合肥,银川,1,1247.911,0.000801339198068
上海,衢州,35,358.292,0.097685686535
景德镇,永州,1,634.337,0.00157644911143
徐州,延边,1,1434.914,0.000696905877286
重庆,晋中,3,1073.604,0.00279432639968
丹东,洛阳,3,1213.762,0.00247165424523
襄阳,永州,1,647.833,0.00154360768902
丹东,晋城,1,1131.552,0.000883741975623
哈尔滨,临汾,2,1661.189,0.00120395692483
信阳,香港,1,1094.872,0.000913348775017
重庆,河池,1,560.478,0.00178419135095
淄博,兴安盟,2,1084.868,0.00184354225583
张家界,丽江,1,1037.905,0.000963479316508
临汾,临汾,9,0.0,0
淄博,德阳,1,1408.244,0.000710104214895
漳州,厦门,82,43.432,1.88800884141
深圳,巴音郭楞,6,3586.406,0.00167298404029
北京,克拉玛依,22,2628.093,0.00837108884655
宜春,鹰潭,1,263.354,0.00379717034866
茂名,黔东南州,2,623.645,0.0032069526734
台州,迪庆州,6,2129.671,0.00281733657452
济南,黔东南州,10,1411.87,0.00708280507412
四平,天水,1,1871.976,0.00053419488284
青岛,清远,1,1550.997,0.000644746572688
自贡,宜宾,4,67.081,0.0596294032587
太原,南平,10,1358.795,0.00735946187615
汉中,宜宾,1,532.369,0.00187839637545
葫芦岛,苏州,2,1049.414,0.00190582553692
无锡,贵阳,6,1430.853,0.00419330287598
南昌,南昌,42,0.0,0
泰州,哈尔滨,1,1589.022,0.000629317907493
成都,通化,7,2308.14,0.00303274498081
平凉,商洛,1,350.692,0.00285150502435
合肥,驻马店,1,328.243,0.00304652345975
乌海,平凉,1,460.264,0.00217266612205
济南,武汉,15,724.055,0.0207166582649
泰安,合肥,8,481.357,0.0166196814423
邵阳,深圳,3,582.802,0.00514754582174
湖州,黄山,1,208.396,0.00479855659418
重庆,恩施,14,300.445,0.046597546972
驻马店,天水,1,789.19,0.00126712198583
郑州,江门,2,1357.178,0.00147364605085
佛山,吉林市,2,2625.684,0.00076170628301
乌鲁木齐,迪庆州,3,2087.202,0.00143733093395
石家庄,白山,2,1103.466,0.00181247088719
大连,新乡,2,792.689,0.00252305759257
阳泉,吉林市,1,1279.606,0.000781490552561
沈阳,阿拉善盟,3,1538.085,0.00195047737934
天津,广州,54,1821.607,0.0296441548589
巴音郭楞,清远,1,3424.242,0.000292035434411
黄山,鄂尔多斯,1,1291.074,0.000774548941424
石家庄,海口,4,2047.134,0.00195395123133
德州,武威,1,1205.732,0.000829371701174
桂林,南宁,46,338.556,0.135871170501
潍坊,桂林,3,1529.234,0.00196176647917
玉林,北海,1,168.14,0.00594742476508
上海,德阳,1,1625.454,0.000615212734411
郑州,澳门,3,1397.366,0.00214689637504
随州,拉萨,1,2140.117,0.00046726417294
盐城,牡丹江,1,1489.921,0.000671176525467
长春,郑州,3,1427.074,0.00210220352974
南京,那曲地区,2,2522.323,0.000792919859986
长春,大同,3,1078.765,0.00278095785458
永州,张家界,1,319.446,0.00313041953883
丽水,银川,1,1691.818,0.000591080128004
泰安,济宁,17,97.986,0.173494172637
天津,南京,26,801.499,0.0324392170171
金华,海北州,1,1953.329,0.000511946528209
潮州,贵阳,1,1052.519,0.000950101613368
无锡,宜昌,6,861.686,0.00696309328456
阜阳,湖州,1,465.948,0.0021461622327
驻马店,焦作,1,262.24,0.00381330079317
柳州,大理州,1,940.559,0.00106319752403
北京,万宁,6,2419.602,0.00247974666908
沈阳,苏州,50,1194.392,0.0418623031635
无锡,克拉玛依,1,3403.491,0.000293815967194
汉中,北海,1,1308.431,0.000764274157369
吉林市,清远,1,2562.876,0.000390186649686
泰州,恩施,1,1016.992,0.000983291903968
昆明,甘南州,1,1107.028,0.000903319518567
天津,宁波,21,1105.418,0.0189973385633
宁波,黔东南州,8,1381.903,0.00578911833899
台州,济宁,1,877.468,0.00113964269922
杭州,银川,10,1577.952,0.00633732838515
天津,郴州,1,1537.681,0.000650329944898
白山,固原,1,1858.695,0.000538011884683
上海,海北州,17,1998.254,0.00850742698376
深圳,泉州,14,534.813,0.0261773741476
西安,永州,1,909.5,0.00109950522265
开封,上饶,2,784.336,0.00254992758206
佛山,湛江,5,347.356,0.0143944541047
南昌,阿拉善盟,2,1470.357,0.00136021388003
兰州,衡阳,1,1315.034,0.000760436612285
潮州,阿坝州,2,1686.775,0.00118569459471
大兴安岭地区,哈尔滨,20,715.205,0.0279640103187
新乡,承德,2,723.977,0.0027625186988
汉中,三亚,1,1668.615,0.000599299418979
北京,哈尔滨,213,1058.985,0.201135993428
保定,扬州,2,803.898,0.00248787781534
南通,白山,2,1210.422,0.0016523162996
杭州,石河子,2,3373.632,0.000592832887523
忻州,太原,37,65.398,0.565766537203
丽江,龙岩,6,1690.653,0.00354892458713
中山,拉萨,2,2361.846,0.000846795260995
连云港,承德,1,719.729,0.00138941184807
上海,成都,242,1662.309,0.145580635129
阜新,营口,2,157.778,0.0126760384845
黄山,金华,1,200.753,0.00498124561028
通辽,上海,1,1380.318,0.000724470737902
莱芜,信阳,1,564.413,0.00177175224525
达州,珠海,1,1164.795,0.000858520168785
新乡,长治,1,122.626,0.00815487743219
镇江,鸡西,1,1764.101,0.000566860967711
兰州,桂林,3,1350.306,0.00222171863267
临沂,驻马店,1,459.12,0.00217807980484
济宁,阜阳,2,287.517,0.0069561104213
北京,许昌,2,695.382,0.00287611701194
酒泉,张掖,2,190.259,0.0105119862924
常州,深圳,6,1183.734,0.00506870631409
天津,台州,2,1229.465,0.0016267238189
西宁,曲靖,5,1252.586,0.00399174188439
石家庄,安阳,19,216.343,0.0878235024937
长春,陇南,4,2113.716,0.00189240181746
杭州,延边,3,1630.112,0.00184036434306
兰州,芜湖,1,1444.291,0.0006923812445
济南,阳江,1,1719.329,0.000581622249145
锦州,拉萨,1,2989.623,0.000334490335403
吉安,张家界,1,496.144,0.00201554387436
六安,巢湖,2,131.297,0.0152326405021
西双版纳,桂林,4,1029.923,0.00388378548688
四平,天津,2,750.258,0.00266574964879
济南,岳阳,2,889.866,0.0022475294033
天水,甘南州,2,261.725,0.0076416085586
泰州,苏州,19,144.912,0.131114055427
汉中,张掖,1,880.881,0.00113522711921
太原,牡丹江,3,1606.366,0.00186756940822
邯郸,海北州,1,1212.36,0.000824837507011
台州,南通,6,376.474,0.0159373555677
西安,南宁,11,1278.58,0.00860329427959
呼和浩特,海西州,2,1293.518,0.00154617098486
北京,昌吉州,16,2455.665,0.00651554670527
宣城,黄山,6,99.014,0.0605974912639
福州,恩施,1,1072.82,0.000932122816502
宁波,鸡西,2,1903.289,0.00105081256709
深圳,萍乡,5,567.252,0.00881442462962
柳州,崇左,1,299.834,0.00333517879894
玉林,桂林,2,291.749,0.00685520772993
赣州,龙岩,2,225.992,0.00884987079189
丽水,广州,3,890.382,0.00336934035055
重庆,荆门,3,571.386,0.00525039115414
宜春,果洛州,1,1539.013,0.000649767090986
景德镇,长沙,1,428.098,0.00233591373938
济南,和田地区,1,3281.216,0.000304765062708
北京,池州,10,1036.72,0.00964580600355
保定,晋城,1,443.145,0.00225659772761
镇江,张家界,2,924.757,0.00216273031726
重庆,湘潭,30,653.655,0.0458957707047
贵港,佛山,1,360.614,0.00277304819003
西安,六安,3,758.536,0.00395498697491
安阳,合肥,2,544.267,0.00367466702923
运城,张掖,1,1032.557,0.000968469537275
济宁,苏州,11,588.379,0.0186954327058
广州,枣庄,1,1356.997,0.000736921304911
广州,鄂尔多斯,2,1884.686,0.00106118472785
盘锦,洛阳,1,1110.455,0.000900531764007
呼和浩特,来宾,1,1915.591,0.00052203210393
渭南,宜昌,1,453.224,0.0022064144882
澳门,深圳,53,61.435,0.862700415073
温州,迪庆州,19,2060.932,0.00921912998585
晋中,呼和浩特,8,361.134,0.0221524420298
上海,衡阳,10,991.979,0.0100808585666
绵阳,神农架林区,1,548.509,0.00182312414199
孝感,苏州,1,638.355,0.00156652646255
深圳,柳州,1,510.317,0.00195956630878
苏州,柳州,2,1347.941,0.00148374446656
杭州,海口,11,1512.241,0.00727397286544
呼和浩特,宣城,1,1270.86,0.000786868734558
乌鲁木齐,宜宾,1,2262.156,0.000442056162351
佳木斯,白山,1,622.246,0.00160708144367
上海,东营,2,734.742,0.00272204392834
四平,哈尔滨,5,340.597,0.0146801058142
晋城,黔东南州,2,1095.871,0.00182503232589
林芝地区,白山,1,3178.086,0.000314654795371
大兴安岭地区,桂林,3,3200.06,0.000937482422205
西安,伊犁州,5,2603.01,0.00192085316614
武汉,保亭,1,1414.466,0.000706980584899
淄博,衡阳,1,1217.656,0.000821250008213
郑州,池州,2,580.969,0.00344252447205
中山,金华,2,960.143,0.00208302304969
盐城,洛阳,1,724.479,0.00138030225859
临沂,铜仁地区,2,1192.099,0.00167771300874
日照,株洲,1,1038.447,0.000962976444633
苏州,苏州,275,0.0,0
青岛,承德,6,584.319,0.0102683636849
枣庄,成都,2,1318.265,0.00151714564219
平顶山,崇左,5,1389.007,0.00359969388203
鄂尔多斯,重庆,2,1186.312,0.0016858971333
信阳,桂林,4,850.455,0.0047033646695
香港,天门,1,936.084,0.00106828019708
大庆,九江,2,2034.676,0.000982957483157
驻马店,红河州,1,1495.158,0.000668825635819
海口,牡丹江,1,3263.041,0.000306462591184
辽阳,秦皇岛,2,335.783,0.00595622768276
郑州,海东地区,1,1063.767,0.000940055482075
成都,兰州,17,599.806,0.0283424974075
唐山,昆明,1,2174.665,0.000459840941019
运城,上饶,2,983.986,0.00203254924359
平顶山,十堰,1,263.512,0.00379489359118
白银,苏州,1,1619.872,0.000617332727524
宝鸡,张家口,2,988.73,0.0020227969213
潍坊,崇左,1,1954.98,0.000511514184288
毕节地区,杭州,1,1491.115,0.000670639085517
泰州,宁波,1,328.854,0.00304086311859
永州,青岛,1,1360.512,0.000735017405212
南昌,黔东南州,1,814.15,0.00122827488792
兰州,德宏州,1,1387.652,0.000720641774739
张家口,焦作,1,638.025,0.00156733670311
铜陵,锡林郭勒盟,1,1455.558,0.000687021746986
延边,延边,2,0.0,0
南昌,晋城,2,809.92,0.00246937969182
长沙,阳江,9,713.173,0.0126196589046
宝鸡,乌鲁木齐,1,1987.603,0.000503118580521
重庆,银川,6,997.648,0.00601414526967
丽水,六安,1,493.527,0.00202623159422
北京,临夏州,1,1256.349,0.00079595717432
重庆,黄山,5,1116.682,0.00447755045752
福州,辽阳,1,1731.449,0.000577550941437
盘锦,开封,1,977.534,0.00102298232082
云浮,芜湖,1,1128.005,0.000886520893081
东莞,毕节地区,3,975.195,0.00307630781536
辽源,苏州,1,1352.035,0.000739625823296
秦皇岛,吴忠,1,1178.409,0.000848601801242
驻马店,荆州,1,342.078,0.00292330988839
广州,西双版纳,14,1290.97,0.0108445587427
张家界,黔东南州,2,374.629,0.00533861500311
青岛,湘潭,1,1157.718,0.000863768206074
阜阳,宝鸡,3,817.846,0.00366817224759
东莞,泸州,2,1056.633,0.00189280478652
西安,合肥,8,821.742,0.00973541573876
昆明,阜阳,6,1544.851,0.00388386970653
湘西州,丽江,2,952.173,0.00210045863514
大连,阿拉善盟,1,1375.664,0.00072692169018
潍坊,苏州,5,616.156,0.00811482806302
临沂,贵阳,2,1453.675,0.00137582334428
台州,黄石,1,642.865,0.00155553654344
连云港,湘潭,1,958.706,0.00104307264166
辽源,杭州,1,1475.876,0.000677563697763
南昌,烟台,1,1106.219,0.000903980134133
张家界,柳州,9,544.148,0.0165396178981
广州,葫芦岛,2,2085.386,0.000959055062228
石家庄,巢湖,2,779.682,0.00256514835536
伊犁州,吉林市,1,3584.363,0.000278989600105
酒泉,兴安盟,1,2035.695,0.000491232723959
莆田,上饶,1,352.997,0.00283288526531
成都,衢州,2,1441.888,0.00138707028563
营口,湛江,1,2434.297,0.000410796217553
成都,宜春,1,1052.643,0.000949989692612
黄冈,阿坝州,1,1217.654,0.000821251357118
广州,三明,6,561.347,0.010688575872
中山,乐山,2,1244.064,0.00160763433392
天津,广安,2,1345.732,0.00148618001207
天津,龙岩,6,1565.84,0.00383180912481
厦门,毕节地区,6,1319.14,0.00454841790864
哈尔滨,桂林,16,2712.008,0.00589968761154
济宁,洛阳,2,387.527,0.00516093072225
石家庄,合肥,3,732.714,0.00409436696992
临汾,鄂尔多斯,2,435.383,0.00459365661957
邢台,湖州,3,862.112,0.00347982628707
苏州,吐鲁番地区,1,3052.462,0.000327604405886
三门峡,重庆,2,729.267,0.00274247977764
沧州,恩施,1,1115.902,0.00089613604062
贵阳,清远,1,716.4,0.00139586823004
兰州,平凉,3,264.948,0.0113229765841
济南,雅安,3,1498.455,0.00200206212399
延边,丹东,3,528.043,0.00568135549567
孝感,青岛,1,830.471,0.00120413596622
佛山,重庆,7,979.052,0.00714977345432
南京,甘孜州,9,1616.671,0.00556699538744
长春,沧州,1,943.118,0.00106031270742
苏州,广州,70,1164.061,0.0601343056764
成都,宜昌,17,693.152,0.0245256451687
昆明,龙岩,2,1441.642,0.00138730697358
大兴安岭地区,延边,1,1087.273,0.00091973221077
天水,兰州,9,239.464,0.0375839374603
日喀则地区,拉萨,30,213.503,0.140513248057
铜陵,昆明,1,1621.144,0.000616848349067
洛阳,衡阳,1,863.849,0.00115760972114
咸阳,商洛,1,124.649,0.00802252725654
天津,甘孜州,4,1720.611,0.00232475556648
临汾,石家庄,4,342.441,0.0116808442914
湖州,商洛,1,1014.993,0.000985228469556
攀枝花,阿坝州,1,594.053,0.00168335148547
丽水,阿坝州,2,1743.911,0.00114684751687
海口,张家界,4,1013.436,0.00394696853082
恩施,丽江,1,984.564,0.0010156780057
福州,武汉,17,704.219,0.0241402177448
曲靖,广州,15,1002.218,0.0149668036295
太原,衡阳,2,1223.64,0.00163446765389
太原,西宁,4,964.796,0.00414595417062
天门,迪庆州,1,1339.125,0.00074675627742
澳门,汉中,1,1369.759,0.000730055433109
东莞,南阳,1,1116.11,0.00089596903531
通化,盘锦,1,329.607,0.00303391614863
郴州,阳江,1,448.534,0.00222948539018
安阳,锦州,1,812.963,0.00123006828109
大同,焦作,1,543.187,0.00184098662155
扬州,常州,10,88.095,0.113513820308
南京,昆明,21,1751.04,0.011992872807
岳阳,长沙,25,130.652,0.19134800845
广安,酒泉,1,1263.362,0.000791538767194
渭南,香港,1,1434.422,0.000697144912724
临沂,宁波,2,652.498,0.00306514349469
济南,大兴安岭地区,3,1795.141,0.00167117791861
苏州,甘孜州,4,1788.849,0.00223607470502
沈阳,鄂州,1,1483.759,0.00067396389845
邢台,三亚,2,2150.368,0.000930073364187
南平,信阳,1,728.309,0.00137304358452
广州,舟山,48,1170.119,0.0410214687566
天津,文山,2,2148.23,0.000930999008486
茂名,湘西州,2,749.828,0.0026672783625
哈尔滨,新乡,2,1583.51,0.00126301696863
宝鸡,临汾,1,441.627,0.00226435430805
杭州,临沂,5,563.943,0.00886614427345
合肥,南昌,4,378.062,0.010580275193
邯郸,连云港,2,479.737,0.00416895090435
邯郸,宝鸡,3,708.097,0.0042367076827
朔州,黔东南州,1,1479.932,0.00067570672166
滨州,丽江,2,2036.207,0.000982218409032
营口,潍坊,1,515.384,0.00194030082424
曲靖,玉溪,1,178.878,0.00559040239716
徐州,日照,4,247.453,0.0161646858191
郑州,南平,3,1001.586,0.00299524953424
阳泉,兰州,2,889.355,0.00224882077461
南昌,秦皇岛,6,1298.268,0.00462154193125
北京,迪庆州,388,2040.777,0.190123663683
青岛,玉林,2,1794.813,0.0011143222163
池州,黔东南州,1,1033.508,0.000967578383525
上海,资阳,1,1616.411,0.000618654537738
拉萨,鞍山,2,3140.137,0.000636914886198
芜湖,迪庆州,1,1847.044,0.000541405618924
洛阳,桂林,1,1066.744,0.000937432036177
烟台,承德,3,482.253,0.00622080111477
福州,肇庆,3,768.108,0.00390570076083
太原,六安,1,772.422,0.00129462910171
上海,毕节地区,7,1630.266,0.00429377782521
上海,东莞,8,1190.792,0.00671821779118
内江,乐山,2,127.012,0.0157465436337
呼和浩特,拉萨,5,2234.868,0.00223726859931
滁州,龙岩,1,815.816,0.00122576659443
吴忠,苏州,1,1511.944,0.000661400157678
眉山,西安,2,672.36,0.00297459694211
昆明,迪庆州,80,430.508,0.185826976502
东营,雅安,2,1660.553,0.00120441804628
深圳,迪庆州,114,1555.735,0.0732772612302
巴彦淖尔,三亚,1,2513.985,0.000397774847503
巢湖,大理州,2,1843.84,0.00108469281499
海口,芜湖,1,1497.82,0.000667636965724
茂名,北海,3,188.494,0.0159156259616
东莞,黑河,1,3255.738,0.000307150022514
深圳,合肥,7,1086.347,0.00644361332061
南宁,张家界,14,736.496,0.0190089287654
内江,昭通,1,283.946,0.00352179639791
湘潭,哈尔滨,4,2334.071,0.00171374392638
咸阳,甘孜州,1,793.993,0.00125945694735
玉溪,青岛,1,2150.131,0.000465087941153
合肥,那曲地区,1,2383.889,0.000419482618528
邢台,海北州,1,1211.485,0.000825433249277
濮阳,拉萨,1,2333.546,0.000428532370907
西安,湛江,9,1456.022,0.00618122528368
宁波,金华,11,205.972,0.0534053172276
镇江,哈尔滨,2,1632.249,0.00122530324724
青岛,黑河,2,1675.383,0.00119375689022
恩施,金华,1,988.773,0.00101135447671
惠州,清远,1,154.352,0.00647869804084
青岛,连云港,11,200.241,0.0549338047653
开封,吴忠,1,811.16,0.00123280240643
乌鲁木齐,镇江,3,3056.918,0.000981380593133
沧州,福州,1,1383.215,0.000722953409268
洛阳,湛江,1,1505.541,0.00066421306361
