松原,白山,2,377.927,0.00529202729628
大连,通化,2,482.035,0.00414907631189
晋中,安阳,1,227.326,0.00439896888169
运城,九江,4,755.36,0.00529548824402
保定,青岛,6,531.242,0.0112942877257
贺州,迪庆州,4,1242.357,0.00321968645083
大同,新乡,1,537.849,0.0018592578958
辽阳,北京,2,591.795,0.00337954866128
襄阳,大理州,3,1377.785,0.00217740794101
铁岭,安顺,1,2422.95,0.000412720031367
哈尔滨,绍兴,1,1833.28,0.000545470413685
盘锦,宣城,1,1172.764,0.000852686474005
大连,陇南,2,1616.556,0.00123719809274
茂名,广州,3,293.152,0.0102335989521
杭州,肇庆,7,1109.133,0.00631123589326
兴安盟,吴忠,1,1584.728,0.000631023115639
苏州,青岛,21,533.357,0.0393732528119
商丘,淮安,1,326.03,0.00306720240469
哈尔滨,无锡,3,1673.305,0.00179285904243
大庆,通化,1,546.009,0.00183147164241
丽水,上海,1,345.378,0.002895378397
西宁,海西州,26,401.72,0.0647216967042
厦门,红河州,2,1502.247,0.00133133898753
昆明,贵阳,1,437.158,0.00228750245907
海口,温州,1,1376.83,0.000726306079908
重庆,保山,3,877.846,0.00341745590912
杭州,秦皇岛,4,1079.71,0.00370469848385
济南,佛山,3,1564.575,0.00191745362159
大连,十堰,2,1199.949,0.00166673750301
佳木斯,北海,1,3405.309,0.000293659107
成都,九江,11,1152.396,0.00954532990396
孝感,广州,2,871.395,0.00229517038771
上海,泰安,43,684.017,0.0628639346683
北京,黔南州,27,1729.437,0.01561201709
莆田,毕节地区,1,1388.686,0.000720105192967
玉林,大理州,2,1063.979,0.00187973634818
西安,沈阳,7,1518.017,0.00461127905682
保定,长春,1,990.703,0.00100938424533
连云港,柳州,2,1481.787,0.00134972165365
秦皇岛,厦门,2,1726.296,0.0011585498663
日照,呼伦贝尔,1,1534.279,0.000651771939784
大同,济南,1,501.911,0.00199238510413
大同,吕梁,1,342.877,0.00291649775284
云浮,张家界,2,706.357,0.00283142943299
潍坊,无锡,1,582.775,0.00171592810261
朝阳,保定,1,516.03,0.00193787182916
海西州,张掖,1,323.738,0.0030889175815
淮安,大理州,3,2017.404,0.0014870596073
泰州,大连,1,736.203,0.00135832100657
温州,张家界,4,1005.592,0.00397775638629
忻州,哈尔滨,1,1405.875,0.000711300791322
深圳,莆田,2,606.804,0.00329595717892
中山,清远,2,134.187,0.0149045734684
南通,日喀则地区,1,3061.169,0.000326672588152
天津,锦州,12,401.406,0.0298949193585
包头,伊犁州,1,2367.095,0.000422458752184
丽水,北海,1,1338.194,0.000747275806049
泉州,枣庄,1,1110.071,0.000900843279394
厦门,巴彦淖尔,1,2066.62,0.000483881894107
安庆,成都,8,1244.037,0.00643067690109
宁波,西双版纳,1,2252.264,0.000443997684108
哈尔滨,西宁,1,2306.166,0.000433620129687
玉溪,楚雄州,2,135.548,0.0147549207661
葫芦岛,通化,1,439.455,0.00227554584656
金华,乌鲁木齐,1,3277.792,0.000305083422011
温州,宁德,13,188.047,0.0691316532569
上海,鞍山,6,1107.076,0.00541968211758
吉安,萍乡,4,126.288,0.0316736348663
鸡西,苏州,2,1797.282,0.00111279142616
徐州,北海,1,1629.363,0.000613736779343
深圳,仙桃,5,864.833,0.00578146301078
泸州,西安,1,685.183,0.00145946411397
商丘,漳州,1,1121.83,0.000891400657854
德宏州,德宏州,3,0.0,0
景德镇,南昌,1,143.248,0.0069809002569
珠海,开封,1,1398.612,0.000714994580341
长春,伊犁州,1,3487.061,0.000286774449888
沈阳,北海,8,2630.545,0.00304119488547
乌海,银川,4,142.096,0.02814998311
揭阳,澳门,3,325.797,0.0092081879207
郑州,南宁,3,1428.435,0.00210020056915
安康,泉州,1,1273.378,0.000785312766516
温州,崇左,1,1478.637,0.000676298510047
齐齐哈尔,广州,1,2860.15,0.000349632012307
泰州,商洛,1,942.91,0.00106054660572
凉山州,莆田,2,1693.546,0.00118095404554
重庆,杭州,12,1322.566,0.00907327120159
镇江,宣城,1,154.603,0.00646817978953
阜新,肇庆,2,2274.251,0.000879410408086
大兴安岭地区,香港,1,3415.986,0.000292741246598
辽源,杭州,1,1475.876,0.000677563697763
淮安,上饶,5,582.255,0.00858730281406
哈尔滨,林芝地区,1,3328.118,0.000300470115543
安庆,锦州,1,1235.188,0.000809593357448
渭南,南京,1,906.343,0.00110333505086
济源,洛阳,1,50.02,0.0199920031987
南充,九江,2,958.611,0.00208635202392
南充,林芝地区,1,1137.108,0.000879423942141
铜陵,丽江,1,1770.644,0.000564766265833
湘西州,宜昌,1,308.612,0.00324031469936
呼和浩特,三亚,3,2520.838,0.0011900804415
太原,酒泉,9,1233.96,0.00729359136439
玉溪,上海,1,2012.588,0.000496872683331
钦州,湛江,1,195.62,0.00511195174318
绍兴,成都,4,1587.914,0.00251902810858
威海,成都,4,1823.996,0.00219298726532
巴中,保山,1,1054.963,0.000947900542483
梅州,延边,2,2405.018,0.000831594607608
贵阳,苏州,3,1450.355,0.00206845910139
贵阳,阿坝州,5,730.728,0.00684249132372
益阳,芜湖,1,657.359,0.00152123877516
台州,上海,7,287.338,0.0243615532926
淄博,桂林,3,1483.216,0.00202263190257
杭州,成都,77,1549.043,0.0497081101041
南昌,西安,13,905.656,0.0143542360455
张家口,厦门,1,1841.321,0.000543088358847
柳州,上海,2,1414.571,0.00141385621506
深圳,海北州,7,2042.136,0.0034277834581
鞍山,宁德,1,1641.078,0.000609355557749
沧州,九江,1,958.204,0.00104361910407
中山,六盘水,3,977.223,0.003069923651
芜湖,郑州,1,580.861,0.00172158227183
铁岭,遵义,1,2232.766,0.000447874967641
惠州,温州,1,832.77,0.00120081174874
运城,秦皇岛,2,934.671,0.00213979036474
红河州,嘉兴,2,1906.387,0.0010491049299
咸宁,湘西州,5,475.873,0.0105070050202
塔城地区,石河子,1,362.716,0.00275697791109
兰州,安康,1,607.609,0.00164579524003
呼和浩特,秦皇岛,2,680.464,0.00293917091867
晋城,长治,2,81.393,0.0245721376531
保定,保定,75,0.0,0
杭州,张掖,16,2046.002,0.00782012920808
三明,厦门,7,203.69,0.0343659482547
九江,泰安,1,727.203,0.00137513184077
中山,张家界,3,789.375,0.00380047505938
深圳,榆林,2,1798.378,0.00111211324872
石家庄,大连,7,623.988,0.0112181644519
保定,嘉兴,4,1022.777,0.00391092095344
唐山,沈阳,1,503.66,0.00198546638605
大同,阿拉善盟,1,667.5,0.00149812734082
吕梁,保定,1,409.566,0.00244160892262
鄂尔多斯,海北州,1,855.896,0.00116836625011
南平,青岛,1,1073.762,0.000931305075054
盘锦,杭州,1,1222.828,0.000817776498412
保定,安顺,2,1668.328,0.00119880503114
成都,神农架林区,1,619.98,0.00161295525662
池州,烟台,1,842.194,0.00118737488037
成都,宝鸡,4,502.931,0.00795337730225
许昌,合肥,1,401.846,0.00248851550096
襄阳,襄阳,14,0.0,0
淮南,大理州,2,1803.89,0.00110871505469
乐山,南充,1,262.16,0.00381446444919
杭州,南通,3,205.118,0.0146257276299
商丘,神农架林区,1,575.757,0.00173684384211
青岛,安庆,2,692.537,0.00288793234152
广州,锦州,12,2134.488,0.00562195711571
四平,阿坝州,1,2312.72,0.000432391296828
临沂,巴音郭楞,1,3098.386,0.000322748682701
成都,哈密地区,1,1646.654,0.000607292120871
郑州,沧州,2,487.821,0.00409986449948
青岛,安康,1,1107.895,0.000902612612206
泉州,三明,2,180.236,0.011096562285
无锡,兰州,1,1601.941,0.000624242715556
合肥,银川,1,1247.911,0.000801339198068
上海,衢州,32,358.292,0.0893126276891
景德镇,永州,1,634.337,0.00157644911143
徐州,延边,1,1434.914,0.000696905877286
重庆,晋中,3,1073.604,0.00279432639968
丹东,洛阳,2,1213.762,0.00164776949682
襄阳,永州,1,647.833,0.00154360768902
丹东,晋城,1,1131.552,0.000883741975623
哈尔滨,临汾,2,1661.189,0.00120395692483
滁州,丽江,1,1850.392,0.000540426028647
重庆,河池,1,560.478,0.00178419135095
淄博,兴安盟,1,1084.868,0.000921771127916
张家界,丽江,1,1037.905,0.000963479316508
武汉,沈阳,4,1492.239,0.00268053575868
临汾,临汾,9,0.0,0
宁德,福州,7,71.054,0.0985166211614
淄博,德阳,1,1408.244,0.000710104214895
南充,福州,1,1397.417,0.000715606007369
漳州,厦门,18,43.432,0.414440965187
深圳,巴音郭楞,6,3586.406,0.00167298404029
北京,克拉玛依,22,2628.093,0.00837108884655
杭州,温州,34,255.327,0.133162571918
宜春,鹰潭,1,263.354,0.00379717034866
茂名,黔东南州,2,623.645,0.0032069526734
台州,迪庆州,6,2129.671,0.00281733657452
济南,黔东南州,10,1411.87,0.00708280507412
四平,天水,1,1871.976,0.00053419488284
青岛,清远,1,1550.997,0.000644746572688
自贡,宜宾,3,67.081,0.0447220524441
太原,南平,10,1358.795,0.00735946187615
汉中,宜宾,1,532.369,0.00187839637545
葫芦岛,苏州,1,1049.414,0.000952912768459
无锡,贵阳,2,1430.853,0.00139776762533
南昌,南昌,42,0.0,0
泰州,哈尔滨,1,1589.022,0.000629317907493
广州,南京,24,1131.357,0.0212134631244
成都,通化,5,2308.14,0.00216624641486
平凉,商洛,1,350.692,0.00285150502435
合肥,驻马店,1,328.243,0.00304652345975
乌海,平凉,1,460.264,0.00217266612205
济南,武汉,6,724.055,0.00828666330596
泰安,合肥,1,481.357,0.00207746018028
淮南,金华,2,467.519,0.00427790100509
邵阳,深圳,2,582.802,0.00343169721449
湖州,黄山,1,208.396,0.00479855659418
上海,日喀则地区,35,3124.596,0.0112014481232
重庆,恩施,11,300.445,0.0366123583351
厦门,东莞,4,470.563,0.00850045583694
郑州,江门,2,1357.178,0.00147364605085
佛山,吉林市,2,2625.684,0.00076170628301
运城,渭南,6,151.524,0.0395976874951
石家庄,白山,2,1103.466,0.00181247088719
大连,新乡,1,792.689,0.00126152879629
抚顺,温州,2,1572.191,0.00127211006805
阳泉,吉林市,1,1279.606,0.000781490552561
咸阳,嘉兴,1,1197.741,0.000834905042075
沈阳,阿拉善盟,3,1538.085,0.00195047737934
天津,广州,20,1821.607,0.0109793166144
巴音郭楞,清远,1,3424.242,0.000292035434411
乐山,北京,1,1626.802,0.00061470295709
黄山,鄂尔多斯,1,1291.074,0.000774548941424
石家庄,海口,3,2047.134,0.0014654634235
德州,武威,1,1205.732,0.000829371701174
桂林,南宁,2,338.556,0.00590744219568
潍坊,桂林,2,1529.234,0.00130784431944
保定,张家口,7,220.318,0.0317722564657
玉林,北海,1,168.14,0.00594742476508
上海,德阳,1,1625.454,0.000615212734411
郑州,澳门,3,1397.366,0.00214689637504
随州,拉萨,1,2140.117,0.00046726417294
盐城,牡丹江,1,1489.921,0.000671176525467
黄山,桂林,1,950.542,0.00105203136737
长春,郑州,2,1427.074,0.00140146901983
南京,那曲地区,2,2522.323,0.000792919859986
佛山,南京,6,1147.957,0.00522667660897
长春,大同,3,1078.765,0.00278095785458
永州,张家界,1,319.446,0.00313041953883
丽水,银川,1,1691.818,0.000591080128004
泰安,济宁,3,97.986,0.0306166187006
天津,南京,19,801.499,0.0237055816664
金华,海北州,1,1953.329,0.000511946528209
潮州,贵阳,1,1052.519,0.000950101613368
无锡,宜昌,5,861.686,0.00580257773713
阜阳,湖州,1,465.948,0.0021461622327
驻马店,焦作,1,262.24,0.00381330079317
柳州,大理州,1,940.559,0.00106319752403
北海,梧州,2,317.181,0.00630554793635
北京,万宁,6,2419.602,0.00247974666908
沈阳,苏州,50,1194.392,0.0418623031635
芜湖,武汉,2,397.949,0.0050257696338
汉中,北海,1,1308.431,0.000764274157369
吉林市,清远,1,2562.876,0.000390186649686
泰州,恩施,1,1016.992,0.000983291903968
兰州,苏州,3,1640.391,0.00182883227231
昆明,甘南州,1,1107.028,0.000903319518567
天津,宁波,18,1105.418,0.0162834330543
宁波,黔东南州,7,1381.903,0.00506547854661
台州,济宁,1,877.468,0.00113964269922
杭州,银川,7,1577.952,0.0044361298696
十堰,南充,1,489.301,0.00204373177247
天津,郴州,1,1537.681,0.000650329944898
白山,固原,1,1858.695,0.000538011884683
上海,海北州,17,1998.254,0.00850742698376
深圳,泉州,11,534.813,0.0205679368303
嘉峪关,西安,1,1128.951,0.000885778036425
西安,永州,1,909.5,0.00109950522265
开封,上饶,2,784.336,0.00254992758206
佛山,湛江,5,347.356,0.0143944541047
南昌,阿拉善盟,2,1470.357,0.00136021388003
兰州,衡阳,1,1315.034,0.000760436612285
潮州,阿坝州,2,1686.775,0.00118569459471
大兴安岭地区,哈尔滨,1,715.205,0.00139820051594
新乡,承德,2,723.977,0.0027625186988
汉中,三亚,1,1668.615,0.000599299418979
北京,哈尔滨,168,1058.985,0.158642473689
保定,扬州,2,803.898,0.00248787781534
南通,白山,2,1210.422,0.0016523162996
杭州,石河子,2,3373.632,0.000592832887523
忻州,太原,1,65.398,0.015290987492
丽江,龙岩,1,1690.653,0.000591487431188
中山,拉萨,2,2361.846,0.000846795260995
连云港,承德,1,719.729,0.00138941184807
上海,成都,222,1662.309,0.13354917768
阜新,营口,2,157.778,0.0126760384845
黄山,金华,1,200.753,0.00498124561028
新乡,苏州,3,765.533,0.00391883824734
莱芜,信阳,1,564.413,0.00177175224525
达州,珠海,1,1164.795,0.000858520168785
鄂尔多斯,榆林,1,172.439,0.00579915216395
宜昌,常德,1,194.373,0.00514474747007
西安,绵阳,5,502.841,0.00994350102716
太原,太原,44,0.0,0
天津,福州,10,1471.286,0.00679677506617
镇江,鸡西,1,1764.101,0.000566860967711
兰州,桂林,3,1350.306,0.00222171863267
青岛,温州,2,902.413,0.00221628012894
临沂,驻马店,1,459.12,0.00217807980484
鞍山,烟台,2,424.708,0.00470911779387
济宁,阜阳,1,287.517,0.00347805521065
北京,许昌,1,695.382,0.00143805850597
酒泉,张掖,2,190.259,0.0105119862924
常州,深圳,2,1183.734,0.00168956877136
天津,台州,1,1229.465,0.000813361909448
攀枝花,大同,1,1846.815,0.000541472751737
漳州,成都,2,1505.979,0.00132803976682
石家庄,安阳,18,216.343,0.0832012128888
黄石,黄石,7,0.0,0
杭州,延边,2,1630.112,0.00122690956204
邢台,成都,3,1198.386,0.00250336702865
兰州,芜湖,1,1444.291,0.0006923812445
丽江,西安,1,1172.9,0.000852587603376
济南,阳江,1,1719.329,0.000581622249145
锦州,拉萨,1,2989.623,0.000334490335403
吉安,张家界,1,496.144,0.00201554387436
昆明,广安,4,734.852,0.00544327293115
六安,巢湖,1,131.297,0.00761632025103
西双版纳,桂林,3,1029.923,0.00291283911516
哈尔滨,南昌,1,2123.05,0.000471020465839
济南,岳阳,2,889.866,0.0022475294033
九江,鹰潭,3,193.006,0.0155435582314
天水,甘南州,2,261.725,0.0076416085586
泰州,苏州,11,144.912,0.0759081373523
汉中,张掖,1,880.881,0.00113522711921
太原,牡丹江,3,1606.366,0.00186756940822
邯郸,海北州,1,1212.36,0.000824837507011
台州,南通,4,376.474,0.0106249037118
西安,南宁,3,1278.58,0.00234635298534
呼和浩特,海西州,2,1293.518,0.00154617098486
北京,昌吉州,16,2455.665,0.00651554670527
香港,迪庆州,18,1582.712,0.0113728840117
玉溪,宁波,1,1980.198,0.00050500000505
宣城,黄山,3,99.014,0.0302987456319
晋中,汉中,1,728.057,0.00137351883163
福州,恩施,1,1072.82,0.000932122816502
宁波,鸡西,2,1903.289,0.00105081256709
深圳,萍乡,5,567.252,0.00881442462962
柳州,长沙,1,559.424,0.00178755291157
安顺,杭州,3,1470.251,0.0020404679201
乌鲁木齐,昌吉州,17,54.185,0.313739964935
柳州,崇左,1,299.834,0.00333517879894
玉林,桂林,2,291.749,0.00685520772993
赣州,龙岩,1,225.992,0.00442493539594
丽水,广州,1,890.382,0.00112311345018
重庆,荆门,2,571.386,0.00350026076943
宜春,果洛州,1,1539.013,0.000649767090986
景德镇,长沙,1,428.098,0.00233591373938
济南,和田地区,1,3281.216,0.000304765062708
营口,天津,1,461.166,0.00216841657885
北京,池州,9,1036.72,0.00868122540319
保定,晋城,1,443.145,0.00225659772761
镇江,张家界,2,924.757,0.00216273031726
重庆,湘潭,29,653.655,0.0443659116812
贵港,佛山,1,360.614,0.00277304819003
西安,六安,2,758.536,0.00263665798327
安阳,合肥,1,544.267,0.00183733351462
泸州,温州,1,1494.565,0.000669091006413
运城,张掖,1,1032.557,0.000968469537275
济宁,苏州,7,588.379,0.01189709354
广州,枣庄,1,1356.997,0.000736921304911
肇庆,武汉,1,854.81,0.00116985061008
哈尔滨,泰安,15,1333.989,0.0112444705316
盘锦,洛阳,1,1110.455,0.000900531764007
湘潭,重庆,1,653.655,0.00152985902349
呼和浩特,来宾,1,1915.591,0.00052203210393
渭南,宜昌,1,453.224,0.0022064144882
澳门,深圳,2,61.435,0.0325547326443
郑州,日照,21,538.563,0.0389926526702
南昌,金华,10,369.217,0.0270843433536
晋中,呼和浩特,1,361.134,0.00276905525373
上海,衡阳,9,991.979,0.00907277270991
绵阳,神农架林区,1,548.509,0.00182312414199
孝感,苏州,1,638.355,0.00156652646255
景德镇,上饶,8,120.356,0.0664694738941
深圳,柳州,1,510.317,0.00195956630878
苏州,柳州,1,1347.941,0.00074187223328
杭州,海口,4,1512.241,0.00264508104198
济宁,天津,3,420.023,0.00714246600781
松原,上海,2,1572.955,0.00127149219145
呼和浩特,宣城,1,1270.86,0.000786868734558
乌鲁木齐,宜宾,1,2262.156,0.000442056162351
郑州,青岛,19,628.905,0.0302112401714
佳木斯,白山,1,622.246,0.00160708144367
上海,东营,1,734.742,0.00136102196417
四平,哈尔滨,5,340.597,0.0146801058142
晋城,黔东南州,2,1095.871,0.00182503232589
林芝地区,白山,1,3178.086,0.000314654795371
太原,海口,4,2000.616,0.00199938418967
大兴安岭地区,桂林,2,3200.06,0.00062498828147
贵阳,拉萨,1,1566.382,0.0006384138735
武汉,保亭,1,1414.466,0.000706980584899
淄博,衡阳,1,1217.656,0.000821250008213
郑州,池州,2,580.969,0.00344252447205
中山,金华,2,960.143,0.00208302304969
盐城,洛阳,1,724.479,0.00138030225859
临沂,铜仁地区,2,1192.099,0.00167771300874
日照,株洲,1,1038.447,0.000962976444633
苏州,苏州,275,0.0,0
萍乡,福州,1,571.451,0.0017499313152
青岛,承德,4,584.319,0.00684557578994
枣庄,成都,2,1318.265,0.00151714564219
平顶山,崇左,5,1389.007,0.00359969388203
鄂尔多斯,重庆,2,1186.312,0.0016858971333
西宁,甘南州,9,210.814,0.0426916618441
信阳,桂林,4,850.455,0.0047033646695
香港,天门,1,936.084,0.00106828019708
包头,大同,1,298.022,0.00335545697969
大庆,九江,2,2034.676,0.000982957483157
驻马店,红河州,1,1495.158,0.000668825635819
新乡,上海,2,836.89,0.00238980033218
海口,牡丹江,1,3263.041,0.000306462591184
辽阳,秦皇岛,2,335.783,0.00595622768276
郑州,海东地区,1,1063.767,0.000940055482075
苏州,北京,38,1031.726,0.0368314843282
成都,兰州,9,599.806,0.0150048515687
唐山,昆明,1,2174.665,0.000459840941019
运城,上饶,2,983.986,0.00203254924359
平顶山,十堰,1,263.512,0.00379489359118
白银,苏州,1,1619.872,0.000617332727524
宝鸡,张家口,2,988.73,0.0020227969213
潍坊,崇左,1,1954.98,0.000511514184288
毕节地区,杭州,1,1491.115,0.000670639085517
酒泉,秦皇岛,1,1799.018,0.000555858807416
永州,青岛,1,1360.512,0.000735017405212
南昌,黔东南州,1,814.15,0.00122827488792
兰州,德宏州,1,1387.652,0.000720641774739
张家口,焦作,1,638.025,0.00156733670311
铜陵,锡林郭勒盟,1,1455.558,0.000687021746986
延边,延边,2,0.0,0
南昌,晋城,2,809.92,0.00246937969182
长沙,阳江,9,713.173,0.0126196589046
宝鸡,乌鲁木齐,1,1987.603,0.000503118580521
重庆,银川,5,997.648,0.00501178772473
丽水,六安,1,493.527,0.00202623159422
北京,临夏州,1,1256.349,0.00079595717432
长沙,重庆,27,645.722,0.0418136597483
重庆,黄山,4,1116.682,0.00358204036601
福州,辽阳,1,1731.449,0.000577550941437
盘锦,开封,1,977.534,0.00102298232082
云浮,芜湖,1,1128.005,0.000886520893081
东莞,毕节地区,3,975.195,0.00307630781536
辽源,苏州,1,1352.035,0.000739625823296
秦皇岛,吴忠,1,1178.409,0.000848601801242
驻马店,荆州,1,342.078,0.00292330988839
广州,西双版纳,14,1290.97,0.0108445587427
张家界,黔东南州,2,374.629,0.00533861500311
青岛,湘潭,1,1157.718,0.000863768206074
阜阳,宝鸡,3,817.846,0.00366817224759
东莞,泸州,2,1056.633,0.00189280478652
西安,合肥,2,821.742,0.00243385393469
昆明,阜阳,6,1544.851,0.00388386970653
青岛,枣庄,11,316.414,0.0347645805811
兰州,中卫,10,203.202,0.049212114054
吉林市,大连,6,687.178,0.00873136217981
潍坊,苏州,5,616.156,0.00811482806302
临沂,贵阳,2,1453.675,0.00137582334428
台州,黄石,1,642.865,0.00155553654344
连云港,湘潭,1,958.706,0.00104307264166
南京,丹东,2,1027.825,0.00194585654173
南昌,烟台,1,1106.219,0.000903980134133
张家界,柳州,1,544.148,0.00183773532201
中山,文山,2,967.139,0.00206795507161
珠海,南宁,1,544.796,0.00183554945337
广州,葫芦岛,2,2085.386,0.000959055062228
石家庄,巢湖,2,779.682,0.00256514835536
伊犁州,吉林市,1,3584.363,0.000278989600105
佛山,长沙,10,576.664,0.0173411206526
莆田,上饶,1,352.997,0.00283288526531
成都,衢州,2,1441.888,0.00138707028563
营口,湛江,1,2434.297,0.000410796217553
成都,宜春,1,1052.643,0.000949989692612
黄冈,阿坝州,1,1217.654,0.000821251357118
广州,三明,6,561.347,0.010688575872
中山,乐山,2,1244.064,0.00160763433392
天津,广安,2,1345.732,0.00148618001207
天津,龙岩,5,1565.84,0.00319317427068
厦门,毕节地区,6,1319.14,0.00454841790864
哈尔滨,桂林,14,2712.008,0.0051622266601
济宁,洛阳,2,387.527,0.00516093072225
石家庄,合肥,3,732.714,0.00409436696992
临汾,鄂尔多斯,1,435.383,0.00229682830979
丽江,杭州,10,1987.536,0.0050313554069
苏州,吐鲁番地区,1,3052.462,0.000327604405886
苏州,福州,5,600.098,0.0083319724445
三门峡,重庆,2,729.267,0.00274247977764
沧州,恩施,1,1115.902,0.00089613604062
贵阳,清远,1,716.4,0.00139586823004
兰州,平凉,3,264.948,0.0113229765841
济南,雅安,3,1498.455,0.00200206212399
延边,丹东,3,528.043,0.00568135549567
孝感,青岛,1,830.471,0.00120413596622
安阳,长治,2,111.155,0.0179928928073
佛山,重庆,7,979.052,0.00714977345432
南京,甘孜州,9,1616.671,0.00556699538744
长春,沧州,1,943.118,0.00106031270742
